gene,degree,diversity
GDAP1,13,11.08199784391735
SBF2,12,10.536723668090655
PMP2,8,7.814901477832512
GJB1,14,10.88169723918881
MPZ,11,9.262934862934863
ATCAY,4,4.0
SH3TC2,5,4.2120066208301505
ST8SIA1,16,13.32649390122258
MAPK1IP1L,3,2.9291866028708133
EEFSEC,105,71.0844916587817
IFIT1B,3,2.957388404636111
PRRC2B,6,5.956686733556299
MIIP,3,3.0
EMC9,9,2.997865533159651
MMGT1,11,4.573531970303071
EMC10,10,3.88675442204854
EMC6,11,4.797865533159651
EMC8,17,9.289843298291522
EMC4,12,5.654861485462463
KIAA0196,24,15.179599330917702
GML,3,2.9713349713349713
SLURP1,6,5.4063597674279205
PYCRL,11,7.275750348393274
PYCR2,12,8.431076869417469
P4HA3,54,18.817842276128005
PRODH2,12,9.772233081140495
PYCR1,16,11.364363221308473
PIG6,16,12.84146570778212
POTEF,34,32.385982722116474
BICD2,36,28.495019766257567
IQCK,1,1.0
CSPP1,14,12.731829876892819
POTEE,16,15.229956947424634
BICD1,31,24.009581337763674
RAB3GAP2,42,32.08967307737409
POTEI,16,15.229956947424634
C16orf45,8,7.154052487052073
RIC8A,16,15.341883605557108
RBPMS,7,5.597810415239279
TMEM115,74,40.233709391132145
POTEJ,16,15.229956947424634
RAB3GAP1,35,27.135227118060996
DEFB127,32,7.6534757605180275
PRDX2,24,21.1099172385759
AIFM1,18,17.076258724228623
SOD3,19,16.641968498865374
GLO1,21,19.041364462723852
EARS2,62,38.65200019116312
TNFRSF10D,11,8.615420889100664
TOR1A,29,25.242187632024738
8-Mar,3,3.0
TNFRSF10C,10,8.011372167085385
TNFRSF25,20,18.0048599826515
ENSA,12,9.956505339552622
UBXN8,12,9.325096675260637
PRR14,3,2.9768367346938778
TIPRL,18,15.52223686601159
PPP1R17,7,6.9340220165031585
MLXIPL,42,35.414088906447354
PPP1R11,14,12.888325251620966
WDFY2,7,6.600955396040785
ARPP19,14,11.539680731749083
IGBP1,16,14.970568879069791
PPME1,14,10.802647817999349
CCNG1,12,10.941835010898664
MASTL,22,19.71297651828689
PRPH,4,3.5405982905982905
NES,39,31.37455402978177
INA,4,3.808192436757873
DES,39,17.838007574959423
ARHGEF28,13,12.460150276240622
KCTD9,3,1.9491106719367588
MSANTD3,3,1.9491106719367588
SLC30A9,23,7.849678201915044
ZFP36,25,22.614797924512345
ZFP36L1,17,15.379270801105442
NOL9,131,79.00612872620427
FCF1,149,76.46185563231742
PSIP1,9,8.572335108044431
DIS3L2,27,23.67848903136224
AICDA,26,24.812444681687946
NOL11,127,68.39204015421619
WAC,30,26.03789958439187
PDCL2,5,4.984673118704325
CYP4F3,25,14.623126648600394
PLA2G2C,9,8.37762594432557
CYP2U1,21,12.816104541561893
ALOX12,27,15.536624676418858
CYP4F8,19,11.880268984154261
ALOX5,47,32.773013747631666
PLA2G4E,14,12.779138212338658
ALOX15B,33,22.031119134282005
ENSP00000371886,20,17.758940918683006
CYP2J2,27,16.060869752449648
PTGS1,48,30.576893703595413
CYP4F2,25,14.284176285683625
ZNF180,1,1.0
TULP2,4,3.9803751803751806
SYNGR4,3,3.0
DHDH,12,10.058622703359546
DHRS9,21,15.996212702488217
AKR1C4,23,18.524558172511224
AKR1C1,29,19.197936487568356
GALK1,9,7.643444535091394
GALK2,8,7.108339029391661
AKR1E2,1,1.0
SLC25A20,10,8.252551299701617
HNRNPDL,35,30.326734361120383
SFPQ,54,40.259699558749304
SAFB,31,28.17175941260132
SYNCRIP,75,62.051853734154015
LSM14A,24,19.61443053749154
MBNL1,30,25.988634173980063
CHST8,4,2.651199083402473
KCNA7,5,5.0
TRPM4,24,18.23450263620553
TNIP2,22,19.47952689831434
IL12A,29,22.813038492673204
CLASRP,10,9.439401147749823
CLIP2,12,10.251561679064116
CLK1,17,15.308034233751258
PHLDB2,2,2.0
LIN7B,34,22.302467021347148
MPP5,24,20.11327495306031
PPFIA4,26,14.51017971378874
NRXN3,46,24.53597269449211
LIN7C,33,21.510198420922865
CASK,48,31.19687722976589
SYN3,25,14.08117146013792
APBA1,37,24.590582163612044
MPP7,5,4.810654623154623
PPFIA1,38,24.47974656371115
PPFIA3,36,21.31807616611267
PPFIA2,31,18.000254080333693
RTKN,10,9.52393924592629
MPP3,4,3.9384469696969697
BZRAP1,29,16.95304894962099
SYN2,28,16.911519525888703
MPP2,9,8.021214882611941
PICK1,26,22.272628150000827
FCGRT,3,2.992548083594682
CKM,15,12.686194376124826
CKMT2,7,6.431969992227003
MYOZ1,16,13.468155763701738
TNNT3,45,18.652844008636652
LDHAL6B,34,26.610533757919747
TNNI2,41,16.407526369259326
LDHAL6A,32,25.260098854827557
GAMT,34,29.318237792192598
PEX11G,13,8.878041092857476
PEX16,20,10.542770878279185
PEX7,39,20.411949858808246
SLC1A2,24,20.69369208833901
KCNC3,7,6.984939262353652
TBR1,18,15.509061783495437
RNASEH1,8,7.708648104535435
RNASEH2C,6,4.699132985070485
RNASEH2B,7,5.577241888935438
SAMHD1,57,34.2857029657882
TREX1,4,3.2222222222222223
CIRBP,4,3.9543280784969648
PLEKHJ1,6,4.499116743471582
ARGLU1,7,6.837625812837491
TUSC2,4,2.9940807873402484
CFAP20,6,5.077083333333333
COMTD1,1,1.0
CMTM1,6,5.279583522443347
SAP130,62,45.18536737526444
MPP4,3,3.0
SFSWAP,4,3.9384209089489475
SEC31B,42,27.864172960353983
SAP30BP,47,38.84019512710967
ZNF277,2,1.9906164757228586
ZNF207,8,7.793041777594731
HNRNPAB,22,21.080113841870933
C19orf43,2,1.9905363475177305
NRIP2,2,2.0
HMG20B,32,26.55108570389817
HMGXB3,5,4.919586530773156
AGPAT1,34,19.65085978716707
AMH,25,21.248965289477574
GDF9,17,14.297062865206286
DMRT1,13,12.051041574950474
AMHR2,21,17.617261143052506
NR5A1,35,31.06872448927844
WT1,37,34.36456889238283
SHBG,15,14.092449606850115
SMAD9,43,28.853614711343013
NR0B1,45,36.85419954949738
DKKL1,3,2.8502673796791442
TEAD2,18,12.380767784854855
CCDC155,12,8.410612207265352
SERPINA12,7,5.75209988874824
UCP1,30,23.2538582031177
RBP4,19,17.647344152168266
ITLN1,7,4.937579947061696
RSPH6A,4,3.7698412698412698
RSU1,10,7.272664835164836
RSPH3,25,20.944132750778042
CCDC121,3,2.25
AES,15,12.7652414748559
HLF,6,5.073498964803313
TLE2,47,36.88479852480804
TLE4,56,44.00331409047463
HLX,4,4.0
LEF1,94,69.38257379355252
RIPPLY1,3,2.9103896103896103
CTBP1,95,74.94306648716268
SGTA,12,10.615055500100055
BAG6,24,17.317145414955455
DNAJC5B,8,7.588889017058199
WRB,9,7.96465936408528
GET4,10,7.633783532141534
FIZ1,4,3.7411764705882353
CRX,18,13.768049851143372
NRL,6,4.27476445123504
C19orf44,2,2.0
ZNF440,2,2.0
ZNF430,2,2.0
CYP4F12,1,1.0
SLC1A6,5,4.624741200828157
SLC1A1,10,9.095238095238095
SLC38A2,13,8.884019404863395
LGALS13,1,1.0
PAPPA,12,10.556197841538536
IMPDH2,43,32.09412412576376
IPO4,74,60.85809832511903
RPL7L1,139,85.49481549413487
NOL12,73,48.81015540347293
RIOK3,95,56.74073878639672
ENSP00000449770,82,56.69233717845324
PRMT6,62,45.09096418040048
TRUB2,16,11.962623234875753
PRMT8,5,4.9201075963473695
EIF6,139,88.6853120894389
COIL,13,12.706709770652571
KCTD19,92,51.904906813758316
PUS7,48,37.31128219661835
ENSP00000476221,61,42.139567595019486
NCL,97,82.74274282566468
IPO5,39,30.526115512564985
NAF1,47,36.600359885686885
NOP16,30,26.228857104827323
CLC,1,1.0
GALE,20,14.716194883475216
EBI3,14,11.26367586939822
IL27,15,12.280005584891324
PIWIL2,26,11.410198376648824
TBCEL,5,4.740662768031189
PPP1R14B,6,5.642222222222222
AARSD1,7,6.679642857142857
FSD1,1,1.0
EMR2,3,1.0
ENSP00000423309,18,16.518829960890898
ERCC6L2,2,2.0
APLP1,6,5.251709401709402
APBB2,7,5.507360636943213
BACE1,30,27.604781811265422
APBB1,31,28.14410522908591
APBA3,11,10.632723054241895
APBA2,14,11.840644787392787
ZFHX3,7,6.969887607648518
PSG1,10,7.114789900836067
PSG2,6,5.7800799753910885
PSG6,6,5.780079975391088
ACVRL1,23,18.3170164568702
LEFTY1,17,14.119623642194304
FMOD,34,21.488666194773288
LTBP3,4,3.953377078556935
TSPYL2,6,5.858333333333333
PSG3,10,8.019092941560757
PSG7,6,5.7800799753910885
ASPN,14,13.652637027840173
PSG4,8,6.019092941560758
PSG9,7,6.066253125142589
LTBP4,1,1.0
YAP1,93,73.27581223403564
PSG5,6,5.7800799753910885
PSG11,7,5.875776934666399
SAR1A,51,35.43361121683984
PSG8,7,6.066253125142589
SPG20,13,11.153289703035941
MTCH2,28,22.513419086959853
MS4A1,5,4.912225669571566
VPREB3,7,5.821893735456495
ITPR2,92,75.85778290355236
ITPR3,107,86.40548470826842
IGLL1,7,5.412871866236606
SH3BP5,13,11.997882063204399
IBTK,11,10.149062505091507
FCRLA,8,7.111061164121097
ITPR1,122,98.26148785657878
SPN,24,20.78960981625899
DAPP1,39,31.55240255681877
TNFRSF8,19,17.059047374908943
PAX5,33,28.42366841538461
CRYBA4,10,5.980727554179566
CRYGS,9,5.537525799793602
CST7,5,5.0
ICAM5,3,2.988295443583395
ENSP00000469421,6,5.4396207261495935
PIP,7,5.973452883263009
KLK3,43,39.68298168853611
RCVRN,22,19.447332791464927
KCNV2,10,9.87593984962406
ATXN7,59,42.579822335489666
RDH12,26,15.64694610638294
PLEKHB1,2,2.0
TULP1,13,8.127979042431537
AIPL1,17,12.054894544749702
CRB1,18,11.567995687963132
RAX2,3,2.55
OPN1SW,28,21.0173665412611
RPE65,25,18.133945196425703
NR2E3,3,2.4563789152024444
NR1I3,17,15.248461324628645
EREG,48,37.2788248597922
BTC,34,24.027797795472065
NRG4,35,26.136307484876777
RABAC1,12,11.171795731481499
PCLO,9,8.136150982084827
RIMS2,12,9.981376878814766
TMEM128,7,4.1
YIF1A,8,7.381542042563035
CNFN,4,3.9657894736842105
TMEM145,7,5.738733488733488
ZNRF4,5,4.683333333333334
GIPC3,5,4.575537634408602
RNF151,5,4.183333333333334
PTPRS,15,14.56646550276985
HAS1,1,1.0
LRPAP1,17,15.958548448247075
CAMSAP3,14,12.959372246840713
ELAC1,9,8.636691451177864
RPH3AL,8,7.594982142929851
RPH3A,9,8.528698103721657
DBP,8,6.394126984126983
NPTN,14,7.95040145040145
ENSP00000434508,2,1.96900826446281
SH2B3,13,12.140769004161365
RASIP1,6,5.862607556335185
RAP2A,20,18.079175098651103
D2HGDH,5,4.746842105263157
SLC29A3,7,7.0
ACADS,32,23.514053055199586
SUGCT,6,5.910873440285205
DNAJB11,21,17.662089916351743
DNASE2B,1,1.0
DFFB,23,18.4888842363961
LENG1,6,5.991264887358302
FRA10AC1,9,6.166666666666666
FXR2,32,28.0623073850711
GSPT2,131,73.87230960246865
ENSP00000449026,32,24.57338719116875
TRAM1,111,59.80594918689879
SPCS1,113,67.20270284884361
BTF3,65,49.87536861988146
SPCS3,106,64.37206260113985
SMKR1,59,49.78118435489269
PNRC2,117,68.63928344329865
SSR2,117,63.973108501715906
UPF2,130,74.81250058760021
SRPR,110,63.57903863434211
UPF3A,124,73.0415710287865
FRRS1L,36,32.251790896382865
SMG7,119,69.6056068147564
SMG8,117,67.25922550666621
SMG5,123,73.56208351799174
STT3A,65,44.35196096271623
SMG1,127,76.43200795581996
SEC11C,111,67.46227917655939
UPF1,155,94.30646936418938
SECISBP2,99,69.58288534924097
ERI1,65,51.57637388443992
FRRS1,37,33.251790896382865
BTF3L4,25,22.102046652825518
SEC11A,104,62.78916715487926
NUFIP2,35,28.389299183766557
SMG9,116,66.2584765415776
DIRC3,123,76.41316575693754
STT3B,54,39.25149396378503
SRP72,111,66.11090324672541
LARP4B,31,24.875267166688666
HABP4,35,31.29184243966576
GSPT1,136,74.56763947310364
ABCF1,35,28.110685132850655
NACA,73,55.38052243205595
ENSP00000485567,32,24.57338719116875
TPT1,101,71.91026988257487
ISG20L2,58,45.071694037249586
OSTC,70,49.251998031373795
IYD,3,2.375
ARRDC2,2,2.0
VPS26B,17,12.038732994440227
DSCR3,19,16.976424173562087
EGFL7,5,4.9634323824369915
GFRA3,40,26.331138580507922
PSPN,41,27.108883896730358
THRA,30,25.97574077603326
GDNF,78,56.9769867909705
PIK3R5,60,50.761695333603825
RET,78,56.45104077479448
ICOS,13,11.192502201979597
ARTN,44,29.73179123923574
GFRA2,41,27.10888389673036
PIP5KL1,44,28.090600093170927
NRTN,41,27.108883896730358
IRS4,33,29.888133899072574
HCST,22,17.223404803131153
SH2D2A,16,14.60472732888428
GFRA4,41,27.10888389673036
GFRA1,61,43.35683719121885
SGSM3,13,11.397855826086538
SGSM1,6,5.528480063033839
UNC13A,22,16.49809663000412
SYTL4,10,8.763057304479535
WDR7,4,3.2325148870217797
SNCB,2,2.0
RAB3IL1,9,8.569084550632766
DMXL2,6,4.740605461533663
RIMBP2,10,9.146408243579286
ADAMTS12,40,7.458649891894206
HAPLN1,5,4.920045244783839
MATN4,2,2.0
MATN1,2,1.9363794100636205
TMEM147,8,7.008789311179018
NOMO2,3,2.732142857142857
NCLN,9,8.342979533218724
IER3IP1,4,3.841517857142857
GAPDHS,36,24.3450571694315
TPPP,4,3.9657142857142857
GLYCTK,46,32.775452209536255
TKTL2,53,27.305176436921023
ALDOB,55,25.51425044846291
TKTL1,49,25.749027655014025
BPGM,26,16.835249379038288
PGAM4,29,16.947906699807177
DERA,51,32.32817228976427
USF2,12,11.025347024077915
USF1,17,14.669837645845721
PPP3CC,56,44.524511797630076
RCAN2,5,4.772832246395082
CTNNBIP1,10,8.729709869858146
RCAN1,12,11.073732095084834
SIPA1L3,1,1.0
PON3,2,1.9428104575163399
SAA4,15,11.941027865326989
BCHE,11,10.80887571961565
ABCF2,9,8.916832010582011
ABCC5,3,3.0
ABCG2,29,24.748066579785206
ABCB1,21,19.76037763295306
TNS3,10,9.97139271431368
PTPN2,45,41.00902924082438
FGF13,33,30.659310450411358
DOCK7,14,13.097273802541075
SPINT1,7,5.6975551906586395
SPINT2,10,8.934592227695676
HPN,4,3.323481116584565
TNS4,4,3.968446394362343
RAPGEF1,42,36.42293523988413
HGFAC,4,3.700499452654625
SV2B,10,8.734697157570135
RAPSN,44,28.457134129113566
GIT2,46,32.46762546779315
NTN4,13,11.597157075819634
CNOT4,43,32.06052237138261
RNF38,5,4.966878393323543
RNF44,5,4.966878393323543
RNF165,10,8.807679889197487
MDM4,38,33.74492221880428
TRIM23,8,7.875480592025421
RYK,30,17.732570205619457
SFRP4,24,15.244175834024665
FRZB,20,14.67940421331523
SFRP5,23,14.24417583402467
PORCN,21,13.649604297343808
TMED5,26,19.438139683791945
INHBE,12,10.450491615970005
LXN,3,3.0
CPA4,2,2.0
CMA1,11,10.278134844588237
GTPBP10,2,2.0
TFPI2,3,2.9332591768631815
KLKB1,20,16.465349408928002
PNP,45,30.860805287106086
NUDT12,38,23.563435954037494
NMRK2,13,9.623841776995546
ENSP00000433415,43,24.09614688903055
NMNAT3,20,10.311519841222358
NT5C,47,25.05595615003123
NT5C3A,50,25.724263264506774
NT5E,82,46.1708858764315
NT5C1B,46,25.124459574075097
NNMT,10,8.922736724178716
NT5C3B,46,24.533933080758096
NMRK1,12,7.95044640978393
NMNAT2,20,11.260383477585997
HGH1,20,18.011465884104954
ENTPD8,76,42.4535681173483
ABHD11,2,1.9884877027734171
TFB2M,95,58.11597430856664
EXT2,22,15.956239829571064
IP6K2,53,28.26116490160327
PTRF,45,37.49474584151107
FBLL1,125,74.64869338828014
LSG1,88,56.55657001170879
TTF1,90,64.42480295761607
PON2,1,1.0
DHX40,8,5.628425843859973
HBP1,9,8.823851613235925
SP4,2,2.0
TMEM196,3,3.0
GJA5,11,9.219571168155724
SP7,28,22.81689334038501
BGLAP,44,36.9937488424985
CADM3,5,4.55102495543672
CADM1,12,10.765029088558501
SLC20A1,6,5.576797385620915
LIPT2,11,9.804481494754938
TET1,12,11.263085776164584
TET3,8,6.659261788213468
EGLN2,14,13.296119929811391
SLC25A11,5,4.847815011916608
HOGA1,16,14.719173437113485
SLC25A21,5,4.722222222222222
NPVF,9,8.677362265078187
CAV2,24,21.018431293025053
FLOT1,15,13.310342967807056
FLOT2,15,13.184525611687357
SATB2,10,9.216281151113446
LHX2,15,13.368458385754016
MFNG,8,5.739311592210143
RFNG,6,4.6030934980210345
PBX2,16,13.679601622725754
HOXC9,10,7.1109742682498105
ENSP00000476742,11,5.795175155082276
HOXA9,19,15.450775261609838
HOXB8,13,8.752098753034536
HOXD9,11,8.155741969360573
PBX3,13,9.356175551670374
TSPAN12,6,5.044302046837544
ZNF408,4,3.422638146167558
TSPAN15,2,2.0
TSPAN17,2,2.0
NDP,13,11.047107513215636
HOXA13,2,1.9385057471264369
MEIS2,21,14.533224558721422
PTGDS,12,9.493256947404081
FKBP14,11,8.377856602398635
C17orf75,11,9.506031008487033
SYBU,5,4.822952097505668
SYT7,13,11.336971391789149
SNPH,6,5.546280811402295
CPLX3,10,7.942421926337147
TXLNA,14,12.801209951366692
KCNB1,20,19.097618122056875
SYT5,15,13.320721982343054
SYT3,10,8.10608425562133
TXLNB,7,5.245650719304115
TLR5,29,25.152171189647532
NAIP,8,7.920756302521008
TLR6,35,28.91053251855124
TLR9,52,44.44045270823128
TLR10,22,19.964285935352176
TLR8,50,42.47450343231872
TLR7,62,49.28080309079017
TLR1,44,35.9185511036521
CASP4,23,19.358862677801895
PDAP1,2,1.9673232554588487
PDGFA,38,31.514222794342132
UGT2B28,22,19.100340086385938
UGT2B10,31,25.61081677119545
UGT2B11,29,23.376349866137062
UGT1A7,34,20.836618113854144
UGT2B4,32,27.23044189074754
UGT2A3,31,25.128987138042536
UGT1A4,36,21.488996065877643
UGT1A10,34,20.320407458673877
UGT2B7,38,29.859488069227783
SNX8,11,8.994049778331767
VPS26A,38,27.199955704574766
SNX1,28,21.260621010853985
VPS29,51,35.98540236196733
SNX32,7,5.531963417546942
KARS,70,34.45686168174683
SNX6,20,13.202554597411007
NPHS2,22,17.163104044263964
DNMBP,3,1.9930519617426636
NOSTRIN,12,9.571228402315969
WIPF3,32,21.72927469017934
NCKIPSD,38,26.793277823568385
ARPC5L,19,15.029118261497725
WHAMM,5,4.768623714017721
ACTR3C,15,13.05145231473656
ACTR3B,14,11.799603138050657
FMN1,24,22.718189222788244
WIPF2,32,21.54993787964715
WIPF1,51,36.97897419302653
HYAL4,4,3.66518816767867
IDUA,13,8.648326042434379
AIMP2,23,19.083048164351823
DARS,35,23.681245723557172
EEF1E1,16,11.943382996813504
RARS2,40,18.72532093104561
FUBP1,20,17.775603099245007
TWF1,13,12.122472437638466
PCOLCE,19,14.302648619182353
PRRT4,2,2.0
STAU1,17,14.710395331417146
GPATCH4,10,9.618397693356279
PUS7L,4,3.9351461389858304
LRRC4,4,3.9510180905405323
TOP1MT,8,7.8848617513003
TGIF2,8,7.509000526223339
TGIF1,15,13.429350636315876
PPAP2B,63,31.97309344799037
PPAP2A,21,18.409323097346245
LPPR3,20,16.69408916501663
LPPR2,18,14.372286060309204
LPPR4,16,13.409323097346242
GGTLC3,13,12.859371851644465
GGT2,14,13.323961378376659
PPP4C,26,20.758212672405172
RFWD3,6,5.34848432096053
PURB,16,14.104841582414352
DONSON,19,16.45390117457126
HELB,5,4.975648998966471
ZUFSP,10,9.068182179744486
PRIMPOL,12,10.897471235498312
5-Mar,12,10.533466073764512
USP30,19,15.029459379874542
OPA1,18,14.185696525275718
DENR,47,40.23271532182142
OMA1,9,7.94988867556592
CETN3,15,13.779707414870401
MIEF2,10,8.214141498608605
MFF,8,5.175598187003361
MIEF1,7,5.504094676920004
PARL,21,15.764524578545727
GLCCI1,3,2.4166666666666665
ABHD17B,3,3.0
FAM214A,4,2.25
WDR45B,5,4.060569105691057
WARS,45,23.466975835706112
TMEM237,15,11.254291137759884
TTLL6,2,2.0
TMEM138,13,10.303523592287116
MEST,4,3.195601851851852
PEG3,5,3.5624999999999996
YAE1D1,2,1.7447916666666665
ORAOV1,5,3.9947916666666665
SMIM15,5,3.972806880165325
STOML2,11,10.161175216896716
MTG2,14,12.493658643705377
AEBP1,1,1.0
TNNI3,52,27.668726183419277
TNNT2,45,19.997352912532428
ADPGK,32,21.920073766993635
PDX1,19,16.140730741892593
NEUROD1,28,21.213911918488694
G6PC3,29,18.659267453739083
KHK,17,14.773674509354569
G6PC2,30,19.702546632611607
ABCC8,14,11.394168219375532
UFC1,28,22.122245059812148
PTAR1,2,2.0
STXBP4,9,8.71205481302361
SLAIN2,3,2.7922068228468677
MAPRE3,31,25.575631057239494
ZNF688,2,2.0
PIAS2,24,20.88660820403209
MITD1,15,10.889024923315576
FKTN,18,6.543918712866081
LARGE,4,3.5280748663101607
DOLK,26,13.837127955463869
POMK,19,8.303790045523792
POMGNT1,23,10.021836336910681
TMEM5,14,6.23703363801661
GYLTL1B,9,5.980539584254753
ZC4H2,5,4.039028051411952
MGAT4C,14,12.085862794672842
POMT1,20,7.658036684117247
POMGNT2,17,7.499693406868329
B3GALNT2,16,7.274554700545412
ISPD,17,7.83407278050467
DAD1,27,20.37602626148645
OST4,37,28.617322260456355
PELO,54,44.47325331071888
SEC62,14,11.854165484595766
SEC63,30,24.27210315013175
SERP1,7,5.985250607973261
CNOT2,36,22.499292001998466
ANKRD45,14,11.831849386882437
EXD2,4,3.5906620209059232
SERP2,4,3.9517659170098196
NEMF,24,22.174531767646993
TMEM214,11,7.810506797162974
CPN2,4,3.737607093748898
C6,17,11.321470897882767
CFB,19,12.683436622635705
C8G,9,6.814584610663628
PPIF,39,31.778564215124398
C7,18,11.262647368471002
C5AR2,3,2.973321379463184
BAK1,28,21.283416533403063
C2,33,18.863309325586645
C9,28,19.817707059030276
TNFSF8,3,2.7904761904761903
TNFSF9,8,6.8155948025143065
RLN1,10,8.849297408876238
INSL4,6,4.957005206740629
PLGRKT,1,1.0
AHSA2,14,12.049783727890826
NSFL1C,20,16.15542637714135
SETX,31,28.556546428088705
SCAF8,3,2.945875184143565
ALS2,17,15.80837654829718
ZCCHC7,13,11.868478694144581
CMTM3,8,4.361904761904762
DHRS3,16,12.695868270564839
RDH8,15,12.884913107492796
ADH5,32,28.711452355944914
RDH11,19,13.021900780407083
RDH10,22,15.045938916287325
SCEL,5,5.0
RBP1,39,31.239094530596816
STRA6,7,6.224114002819942
ADH7,30,26.83271846437295
ADH4,30,27.13022525667539
CRABP2,14,10.787076041795727
RDH16,12,10.74138988008521
ATE1,7,5.979523899103905
WDYHV1,1,1.0
RGS16,9,8.667381821602529
C17orf97,2,2.0
SFXN3,6,5.0
STOX2,2,1.0
TMEM51,1,1.0
FBXO3,4,3.9224533106960955
FBXO33,5,4.430043859649123
MED24,66,24.42420588860815
MED30,65,23.5207186152933
MED16,72,28.608454079074185
MED25,63,23.2734953485817
MED23,62,22.289624380839765
CTC1,19,15.600343625086388
MED29,66,24.34706292015426
